Cust_ID,Avg_Salary_Day_6M,Current_Salary_Day,Salary_Delay_Days,Savings_6M_Avg,Current_Savings,Savings_Drop_%,Discretionary_Spend_6M_Avg,Current_Discretionary_Spend,Discretionary_Drop_%,Utility_Payment_Shift_Days,ATM_Withdrawal_Increase_%,Credit_Utilization_%,Past_EMI_Delays_6M,Historical_Stability_Index,Historical_Category,Target_Delinquency_30D
CUST_02935,2,14,12,152693,160098.4856969736,-4.849918265391078,46639,44116.07203034205,5.409481270305854,13,-13.858829715577494,70.55034335995961,0,0.13310116614960832,Low,1
CUST_02936,4,3,0,44190,25798.417692610346,41.61933086080482,44948,57286.04412336672,-27.44959536212228,3,19.74597771653201,61.37340163222954,0,0.4105577131071976,Medium,1
CUST_02937,4,2,0,115815,50273.691286525114,56.59138169794491,48737,52167.3437484069,-7.03847948869832,6,11.929928328763442,8.92989038536051,0,0.9720074657080379,High,1
CUST_02938,5,13,8,84844,63434.559887928845,25.233888209032052,12327,11191.016280640186,9.215411043723648,14,15.984675979129548,32.84029788484287,0,0.7787766581473267,High,0
CUST_02939,5,15,10,90409,78059.99527780552,13.659043593220238,44830,28265.872325861277,36.94875680155861,-2,12.324757966830482,91.0281009401445,4,0.23397067140658623,Low,1
CUST_02940,1,11,10,154168,104290.14138205096,32.35292578093316,21736,23968.580063276946,-10.271347365094526,12,-9.600363761220908,85.0691350171748,4,0.38720327144019295,Low,1
CUST_02941,1,14,13,48351,46394.65857299341,4.046124024335777,23599,30672.89963659663,-29.97542114749197,9,24.639238373644375,61.91555103628022,4,0.6225023679735444,Medium,1
CUST_02942,2,15,13,29517,32746.022657552905,-10.939535378097046,38893,21906.638042422474,43.67459943325927,7,-13.111127972795863,95.59252841582885,2,0.40015853646401345,Medium,1
CUST_02943,1,13,12,42166,42449.383264738324,-0.6720657988386952,6722,4395.035385478902,34.61714689855844,0,50.896718434115385,19.65222316353815,0,0.6343396084236835,Medium,1
CUST_02944,5,2,0,25764,16712.71637557221,35.131515387470074,46276,25117.145356100646,45.723171069019266,4,35.70425076820462,30.689571590034113,3,0.32612368753198595,Low,0
CUST_02945,1,4,3,45714,19691.347731023558,56.92490761905859,22341,25278.264019409366,-13.147415153347502,-7,2.9878900204046097,41.473119170385765,2,0.07490221687967047,Low,0
CUST_02946,1,8,7,157073,124213.59717138176,20.919828887598914,27643,35456.515468695274,-28.265801355479773,9,69.16398289027778,53.521502336230874,0,0.8233866498900935,High,0
CUST_02947,5,8,3,122020,116625.99637599185,4.420589759062574,21291,10668.581144266862,49.89159201415217,11,-11.961602702205397,24.749846382268505,3,0.11682875568032092,Low,0
CUST_02948,1,14,13,54942,26822.77179113927,51.17984093928275,25762,31153.147026556984,-20.92674103934859,5,45.29517186705546,43.43293682094712,4,0.29172138638660794,Low,0
CUST_02949,3,8,5,112554,89577.77804355122,20.41350992097018,15575,19010.094658266236,-22.055182396572945,-4,10.725641455420398,29.82115280993513,2,0.4698109618550833,Medium,0
CUST_02950,5,5,0,163876,69660.36573041194,57.49202706289394,15203,13421.438563742044,11.718486063658201,5,-7.752088454654897,73.89052385164084,2,0.2602086294339693,Low,1
CUST_02951,3,14,11,107248,98833.50255891387,7.845831568967377,11540,7986.961348180889,30.78889646290391,-1,-19.59670527681623,70.61951146195419,0,0.6601066538975678,Medium,0
CUST_02952,5,7,2,125055,108562.79771509356,13.187959125909751,16306,20410.636790955657,-25.17255483230503,-3,30.277280778439334,42.00545589928604,0,0.873010055014915,High,1
CUST_02953,3,7,4,177300,197609.17485851728,-11.454695351673589,44575,30511.70420303272,31.549738187251325,9,14.373236659827661,83.82881762857068,0,0.03823441853655807,Low,0
CUST_02954,2,8,6,90062,98597.91555898736,-9.477821455205698,30754,27358.019184645087,11.042403639705121,10,0.24897411859872776,21.809254670574244,2,0.44413792823032416,Medium,0
CUST_02955,5,13,8,29803,14940.159670186882,49.87028262192772,40995,43804.373160636256,-6.852965387574719,-5,42.65616648573451,49.14293664939312,2,0.5185516382086743,Medium,1
CUST_02956,1,2,1,113079,108588.06570313183,3.971501602302969,42397,42470.305431205,-0.17290240159681297,14,61.85540894455785,93.67267287750965,3,0.21311056909935389,Low,1
CUST_02957,4,11,7,56514,46657.89178066358,17.440117881120464,23144,11627.909531569667,49.75842753383311,0,69.15187487111154,53.08735062068017,1,0.7911188145375274,High,1
CUST_02958,3,1,0,102397,68804.28335098496,32.80634847604426,24750,16752.96374710822,32.31125758744153,4,13.664667335327692,27.739935293366067,2,0.868428882532065,High,0
CUST_02959,5,6,1,198752,161864.99495600624,18.559312632825716,23694,27348.810827079695,-15.425047805687916,7,12.470431467358416,94.96014837726227,3,0.41645107679118076,Medium,0
CUST_02960,3,1,0,165737,121055.13030002596,26.959501921703684,43151,23390.508505074384,45.79382052542378,13,60.529783512216326,20.33392892922422,4,0.8194594888324989,High,1
CUST_02961,2,5,3,24318,21080.86758746088,13.311672064064142,15097,17706.33788211931,-17.283817196259594,-5,27.005965103195763,57.631335064548274,0,0.7246550146245267,High,0
CUST_02962,3,2,0,56766,63603.71664990934,-12.045443839462594,43568,47879.696375133935,-9.896475337711015,13,-0.4342208253992439,86.13545714951873,1,0.8695450557509694,High,0
CUST_02963,2,10,8,187354,168277.28554857685,10.182176228649054,41652,53627.16951044892,-28.75052701058513,-4,68.0573842319961,76.02062408730826,0,0.033608207831580916,Low,1
CUST_02964,2,3,1,151895,147151.3991830578,3.122947310274992,7296,6313.76171848834,13.462695744403232,2,0.970390059366693,49.336457557218324,0,0.9239580895936517,High,1
CUST_02965,1,11,10,113947,127717.55749311444,-12.085054887899142,28978,36137.67742874172,-24.707286316314864,13,64.56901891056526,15.368613467201408,4,0.09472017430026591,Low,1
CUST_02966,3,1,0,97200,59626.94135145513,38.655410132247816,15633,10688.862138487702,31.626289653376176,14,61.15217358240817,56.180192497492435,2,0.31652193334463585,Low,1
CUST_02967,4,4,0,144803,172960.49885698323,-19.445383629471237,42111,38542.55352909616,8.473905798731534,5,54.44883057999307,87.69881770479003,0,0.8732588022140022,High,0
CUST_02968,5,2,0,75806,39852.96840690906,47.42768592603612,22704,18294.35418106779,19.422330069292684,0,-13.89960199253513,25.727637496308397,4,0.9189653888271108,High,1
CUST_02969,2,9,7,136180,158285.5216685495,-16.232575758958372,17173,19427.956560932118,-13.130824904979432,-1,51.20656112411051,15.910553205035542,0,0.33455374844157326,Low,0
CUST_02970,1,14,13,108043,128879.67464683694,-19.285538764044812,30186,21800.461287240745,27.77956242218,9,16.611588631958227,44.73461209873435,1,0.0447768059620165,Low,1
CUST_02971,3,15,12,187121,194932.62439989537,-4.1746380149183535,37786,34090.62522435278,9.779745873199657,-7,-10.558075515249078,70.81089412519366,1,0.07050981306060555,Low,0
CUST_02972,4,7,3,38939,16350.708833639781,58.00942799342618,11946,11464.13523407613,4.033691327003771,0,20.697538874828226,40.112162708711,1,0.3202190449979434,Low,0
CUST_02973,2,13,11,61081,27705.903821913584,54.64071671728756,49521,63234.55344287151,-27.692400078495005,5,21.102681254467733,18.462745148423856,4,0.47580441901352555,Medium,1
CUST_02974,5,4,0,169351,191000.3532763404,-12.783717413148082,35611,34699.16359499378,2.560547036045668,-6,30.47331537098505,27.6851041771482,3,0.18122597170691823,Low,0
CUST_02975,3,3,0,198755,195108.78565610776,1.8345271031633095,45488,57266.365591422116,-25.893346797885414,-2,62.34224342991003,61.48395966266794,4,0.936437272102056,High,0
CUST_02976,3,3,0,165432,194552.61256516774,-17.60276885074698,47049,26471.191196696327,43.736973800301115,-6,-3.4432229484265235,8.322485652554144,2,0.054278545884294926,Low,1
CUST_02977,3,5,2,100059,70769.68552116583,29.27204397289017,22012,12487.171573444755,43.2710722631076,1,23.491085541340738,76.87982646157333,1,0.7104552830639804,High,0
CUST_02978,1,2,1,117875,54790.48996116566,53.51814213262722,5471,4887.0451936393965,10.673639304708527,-1,26.34880006857764,76.22898690315488,4,0.3011870169741073,Low,0
CUST_02979,2,11,9,48253,50062.70361002494,-3.7504478685779925,47664,47939.530278030776,-0.5780678877785659,-5,26.00440868511661,53.15235612573972,1,0.7774197292731317,High,0
CUST_02980,5,10,5,31701,28927.396441918652,8.74926203615453,24257,30072.09845334752,-23.972867433514118,14,26.60593224276107,74.0573350885055,3,0.48445812025999246,Medium,1
CUST_02981,5,4,0,162867,155063.17712014998,4.791531052852954,28141,33942.728630874386,-20.61663988797266,13,43.70657499162474,28.8004678169707,1,0.38984776942384713,Low,0
CUST_02982,4,4,0,96676,47346.333776610285,51.02576257125834,47212,40335.484991425146,14.565184716967833,-7,53.424787742391075,34.718727262412564,4,0.7469569240307224,High,1
CUST_02983,1,6,5,51867,21016.35852585304,59.480288958580516,22254,26699.696596543017,-19.977067477950108,-2,27.832470541653777,73.26795616469344,2,0.9573988950503558,High,1
CUST_02984,1,2,1,160608,119643.36503638604,25.505974150486878,29522,25327.45282779852,14.208208021819257,4,28.59451802241231,43.45078260945572,2,0.31082956195171496,Low,0
CUST_02985,4,9,5,69751,48327.08645570776,30.714847879302436,36412,33938.47015097429,6.79317216584014,8,34.84167018600345,85.14935394027546,2,0.5635969210648468,Medium,1
CUST_02986,2,14,12,31723,13305.611193361485,58.056895018247054,33540,24686.35625479732,26.39726817293584,11,37.56063563515135,86.67486015517457,1,0.3658180868343156,Low,0
CUST_02987,1,15,14,31473,26337.39239636053,16.31750263285823,36179,24878.445153323202,31.235122161134356,11,64.0593498651348,13.91754428617068,4,0.2088531783042067,Low,1
CUST_02988,1,3,2,93875,76242.59470849673,18.782855170709205,12701,9465.03424644607,25.4780391587586,0,7.502343532199003,72.07999748178648,2,0.33101566149644357,Low,1
CUST_02989,4,1,0,44669,26628.674040316797,40.38667971005217,23194,26089.33935749163,-12.483139421797146,1,-16.324759840740377,60.552543813210654,4,0.9439225570361303,High,0
CUST_02990,3,2,0,162247,111803.05480734468,31.09083384756286,32344,39562.79388357302,-22.31880374589728,-2,3.0853669208314756,97.65307828550091,1,0.012756717282703556,Low,0
CUST_02991,3,7,4,75851,88580.61227513883,-16.782392157175032,14760,9576.540590749784,35.11828868055702,14,19.548604480315205,50.89617453575861,0,0.28894448557566665,Low,1
CUST_02992,5,6,1,67225,36098.32963830683,46.302224413080204,36272,31364.801496091277,13.528888685235781,14,67.5055009527431,13.88361268552212,1,0.16629836256342578,Low,0
CUST_02993,4,2,0,116313,69713.18710063424,40.06414837495874,25944,29577.659397096348,-14.005779359760822,7,-1.8422383512501561,99.23734709605218,3,0.8180728258877927,High,0
CUST_02994,3,10,7,113431,92680.37514541866,18.293610084175704,41724,24290.209681846285,41.783602526492466,-7,4.863699437920065,32.27592556966776,3,0.5779716314496924,Medium,1
CUST_02995,3,2,0,170276,72191.31950252542,57.60335014768645,7994,8348.616738067527,-4.436036253033863,-7,-8.131261546019044,73.84279094071987,4,0.6925967717529514,Medium,1
CUST_02996,3,4,1,79784,73837.86588336073,7.452790179283148,28009,27234.29604378023,2.7659108008846136,7,16.58548123219419,30.962256174553552,2,0.6207351557125752,Medium,0
CUST_02997,1,14,13,159443,117854.67440127849,26.083506706924425,45816,38053.1448947641,16.943546152514195,7,-11.901270911137413,96.81087380484952,4,0.594995869439861,Medium,1
CUST_02998,5,8,3,73227,35040.83225390351,52.14766103499596,42275,43822.91727851533,-3.661542941491018,0,-19.181242592795222,59.51175237211628,3,0.2350673469165374,Low,0
CUST_02999,2,5,3,23489,28082.192344951363,-19.55465258185263,12211,15062.624517939723,-23.352915551058253,4,64.79595091734114,7.616653036545301,4,0.880338481358142,High,1
CUST_03000,4,6,2,160122,170134.31994761125,-6.252932106525805,40280,28313.800779094083,29.707545235615484,-4,58.28917640736755,38.056649702664,2,0.7238584929866032,High,1
CUST_03001,2,7,5,171729,79536.91093210025,53.68463629782958,27988,21588.52833826341,22.865055244163887,-5,-4.4379426218575215,45.37811899560889,2,0.12553495111201163,Low,1
CUST_03002,1,8,7,146081,144205.9900589176,1.283541282632505,48401,26255.096880770947,45.75505282789416,6,8.994021681374104,75.97203117654993,0,0.9891147950163337,High,0
CUST_03003,3,6,3,113713,55402.82877842473,51.278368543240674,20649,23569.667230056082,-14.144351930147137,0,8.19483223963324,32.36102764212447,2,0.21966451251071573,Low,0
CUST_03004,5,11,6,128168,64129.21124754123,49.96472501128111,28656,14529.85975871669,49.29557593971005,1,30.942605841504644,53.79145600105758,2,0.16071894173775114,Low,0
CUST_03005,2,14,12,69287,60084.19765530911,13.282148663805465,20973,12804.48967003735,38.94774390865708,5,42.06871084580494,13.28780619580373,1,0.41236313396963664,Medium,1
CUST_03006,2,4,2,92641,93823.6143922421,-1.2765561600609918,45076,31156.150005997246,30.880845669542005,1,-7.02834794601536,17.159877646920947,1,0.20152304929926002,Low,0
CUST_03007,1,4,3,155583,64386.70368064896,58.61584898051267,38192,46222.14023540852,-21.025712807416532,-5,34.211531028832965,78.52798807029593,1,0.9672802180743897,High,0
CUST_03008,3,9,6,81022,40142.25738504964,50.45511418497489,40382,50012.280460022936,-23.847953197025742,5,61.17812800027065,14.443834883610988,0,0.5076954496752557,Medium,1
CUST_03009,2,14,12,153256,167204.6924742474,-9.101563706639475,44656,45684.75115273713,-2.3037243656779194,-7,2.49295881643004,93.48163040503974,1,0.20111307866202432,Low,0
CUST_03010,2,10,8,23577,16046.518422026915,31.939948161229527,47925,53762.876003772275,-12.181274916582733,-1,-0.08060016027409489,77.09845754507839,3,0.8337646506886178,High,1
CUST_03011,2,13,11,64947,31398.11588275188,51.655787206873484,47279,31600.126330163446,33.162447746011026,13,35.899383753008706,65.49289903116347,3,0.2785979386752502,Low,1
CUST_03012,1,10,9,148987,98914.51282059515,33.608628389997016,16635,11710.241625789706,29.60479936405347,4,-10.039796206243807,52.78953448582451,2,0.6622553235978426,Medium,0
CUST_03013,4,8,4,132240,98474.1047133978,25.53379861358303,22998,26341.542437225282,-14.538405240565622,8,33.49105485235383,43.847302015640125,3,0.09959675835015613,Low,1
CUST_03014,3,13,10,159151,181327.649988217,-13.934345362716533,22167,14346.584722411913,35.27953840207555,-7,3.4853073957242025,84.1723363813483,1,0.4343703012269693,Medium,1
CUST_03015,5,7,2,157680,145657.56974415688,7.624575251042062,24339,20811.248334579905,14.494234214306651,-6,16.756788431397105,73.67475109315451,1,0.7376703698661258,High,1
CUST_03016,1,3,2,123712,61207.06059608244,50.524556553865075,23000,12352.962003824836,46.29146954858767,4,46.58317416446667,93.70904966885585,2,0.145255319558103,Low,0
CUST_03017,1,2,1,146282,73283.99729135958,49.90224546331088,15478,17582.197789020014,-13.594765402636092,-2,31.622532763285534,10.61454572958053,3,0.35897632867844753,Low,0
CUST_03018,2,11,9,193391,189628.84477076092,1.9453621053922283,35728,30521.95951855684,14.571317961943464,-1,-19.136792461966543,32.415889740621274,2,0.8606929315951094,High,1
CUST_03019,3,10,7,122301,126486.80642861128,-3.4225447286704758,27343,24298.11339184528,11.135890751397874,5,56.6956853812388,69.22124275319307,4,0.06700918037135983,Low,0
CUST_03020,5,2,0,102092,116775.64462018438,-14.382757336700603,32972,17127.139654905935,48.05550268438088,10,-5.355719889270215,93.80960485846819,4,0.969962978096024,High,1
CUST_03021,3,11,8,21419,21211.061521353684,0.9708131969107618,35665,43679.46248569348,-22.471505637721805,-1,16.53373635897165,61.9402721779855,0,0.3929556297732393,Low,1
CUST_03022,1,2,1,171606,167043.88422033933,2.658482675233192,30451,19865.52992723562,34.762306895551475,13,-11.091381494631584,93.60329129755264,3,0.26786238008677177,Low,1
CUST_03023,1,13,12,143268,60940.88161515531,57.46371721867038,35439,38435.35643827714,-8.454968927670466,10,23.56119419081986,68.06592366498069,4,0.8711862847413423,High,0
CUST_03024,3,14,11,169873,100405.83995612037,40.89358523360371,33633,37381.809754833565,-11.146224704408066,1,43.680346898678216,46.15321114238081,2,0.18415346902510943,Low,0
CUST_03025,1,2,1,125195,115430.3754897544,7.799532337749591,26629,16805.151149809328,36.89154249198495,-2,19.506211401264302,84.56634267144861,3,0.6200352218001044,Medium,0
CUST_03026,4,4,0,124045,104914.0963113692,15.422551242396551,19954,15331.55765018181,23.165492381568555,-4,52.92972068782008,46.1971112998307,0,0.3756265086355425,Low,0
CUST_03027,2,5,3,116956,64437.57340257829,44.90443123689397,15513,12946.375278244679,16.54499272710192,-7,37.545392563698506,94.32127455930362,3,0.9825266083584467,High,1
CUST_03028,3,4,1,111823,46041.263840674255,58.82666013192791,11038,7155.865170350819,35.17063625338993,-1,3.8022677813476307,23.214779294532065,3,0.8366044328211927,High,1
CUST_03029,1,3,2,159118,98555.89191104988,38.061129532139745,18212,16244.984279004102,10.800657374236208,-6,43.14850382293416,18.55784668037319,2,0.28264593915330305,Low,1
CUST_03030,3,11,8,65219,38300.92841719106,41.273358350801054,7908,7099.054161138416,10.229461796428732,0,58.516398293932355,18.589855990190372,2,0.955508648156326,High,1
CUST_03031,1,5,4,32362,31079.360344657493,3.9634128154703276,25770,29292.568970356824,-13.669262593546078,4,67.89999389886489,92.41516591987556,2,0.7489155747425321,High,1
CUST_03032,5,2,0,47395,45497.83032515941,4.002889914211601,27587,34805.43569696038,-26.16607712676399,1,-1.0596982246657483,56.86380665477683,0,0.8508619234235361,High,0
CUST_03033,2,10,8,25812,21750.09490188964,15.736498907912447,26837,16153.695747260646,39.8081166029711,9,7.844914651814626,69.70060756292517,3,0.9821105893254075,High,1
CUST_03034,3,1,0,192558,148195.63806911485,23.03844136877468,23818,26401.51721185505,-10.846910789550133,-7,-0.5403010001458881,24.38520028104626,1,0.023271676617988346,Low,0
CUST_03035,3,5,2,180232,183295.65256422036,-1.699838299647323,23833,30422.491215034937,-27.6486015819869,2,62.65485583596643,21.992529732140035,3,0.4320509845531397,Medium,1
CUST_03036,3,14,11,58911,35599.93341224467,39.56997264985374,19362,21082.9818841037,-8.888451007662955,8,48.560535100748766,58.67671258562059,2,0.889279474803726,High,1
CUST_03037,3,4,1,137699,121907.0216353792,11.468477160052574,23534,16976.51130483284,27.863893495228865,1,19.743615532971226,29.71432605471051,4,0.3120009904010742,Low,1
CUST_03038,5,1,0,94332,96075.16223155754,-1.8479012758740796,10920,11630.214336833707,-6.503794293348969,2,5.247955241770196,82.59486179586256,0,0.5886454823105898,Medium,0
CUST_03039,1,7,6,155935,125287.61430560274,19.65394920601357,30254,28987.288809013164,4.186921369031653,7,4.053269594794969,58.690225138844696,0,0.7686976497568172,High,1
CUST_03040,3,4,1,60681,57889.904224158054,4.599620599268216,29696,31903.814865914857,-7.434721396534407,9,7.343173907355791,30.379406347146848,4,0.7540066862005836,High,1
CUST_03041,4,12,8,75191,66243.6130379001,11.899545107925022,11630,13892.735217459289,-19.45602078640833,11,53.992456783910896,44.707723495061046,3,0.6571075770312613,Medium,1
CUST_03042,3,2,0,164159,127146.55978825835,22.546701802363348,46956,56625.32766200783,-20.59231549111473,0,23.90020290510278,89.14443896938026,1,0.17478590793375026,Low,1
CUST_03043,4,12,8,143823,60384.53585218144,58.014687600605306,15417,11471.425295749916,25.592363652137802,-2,63.690093297197464,45.88206694847946,3,0.46119372691717575,Medium,1
CUST_03044,4,12,8,20147,14958.575738361944,25.752837949263196,42351,47013.07901585286,-11.008191107300563,0,53.53574155932225,40.60706660487958,0,0.8934072436675604,High,1
CUST_03045,1,13,12,94056,91971.60475989747,2.216121502192875,18920,10250.373880907948,45.82254819816095,9,-5.118118974829017,38.04106464115289,0,0.5470006539658668,Medium,1
CUST_03046,3,12,9,183604,116676.22458416964,36.45224255235745,41204,48448.39524279981,-17.581776630423764,1,18.551074763873658,12.477596821840681,3,0.6461647969207915,Medium,0
CUST_03047,2,13,11,97767,85900.95018257273,12.137070604014918,7759,7714.936418719979,0.5679028390259186,-7,32.42948031247282,81.38514452887317,1,0.9861663181610558,High,1
CUST_03048,1,2,1,150137,174085.79547461774,-15.951294800494043,6660,7738.947363318836,-16.20041086064319,7,36.61600913494272,26.790689220231275,4,0.1531788041778659,Low,1
CUST_03049,5,5,0,164491,82290.10802570486,49.972881175441294,39980,33518.4973693084,16.161837495476732,4,41.54180791355134,35.50880386002706,0,0.030287580476625386,Low,1
CUST_03050,4,3,0,143868,123737.5780299485,13.99228596355791,38020,42220.42966052698,-11.047947555305043,5,68.342136608235,25.514350526457655,3,0.7546361470234416,High,0
CUST_03051,3,9,6,109879,68616.23870495083,37.55290937763283,34857,19044.410292385794,45.36417278484725,7,13.166550412087162,30.786947354389806,0,0.9453631736987353,High,0
CUST_03052,4,9,5,81638,60109.4618255253,26.370731980786765,40170,32419.839028005383,19.293405456795163,13,69.7554226094614,97.75264763139538,0,0.7470938514101142,High,1
CUST_03053,2,7,5,185378,162802.2988462917,12.178198682534228,43590,51934.42758605622,-19.142985973976185,-2,46.214025482810584,49.98052093160548,1,0.4058366007247264,Medium,0
CUST_03054,5,11,6,163883,97397.731588534,40.56874014477767,40504,37764.166654725675,6.76435252141597,6,-10.284581827167962,71.51272508785046,1,0.6827681957113226,Medium,1
CUST_03055,3,14,11,46934,45812.6554813788,2.3891944403230014,5106,4594.2187135120985,10.023135262199403,-7,14.825729592457257,37.27545871689189,3,0.565929346003432,Medium,1
CUST_03056,3,4,1,70637,29434.711106247778,58.3296132250127,18227,11299.949484090384,38.00433705990901,-7,38.86302746516611,37.62525988857289,2,0.7707365962816501,High,1
CUST_03057,2,2,0,47127,52069.66448664579,-10.487967591074726,6946,6062.126996906687,12.724920862270558,12,15.463504894417596,87.65740331678387,0,0.36096843907934884,Low,0
CUST_03058,4,15,11,162485,192657.19180897062,-18.56921673321883,12081,9903.357004747057,18.02535382214174,-7,0.6634794911046775,13.715520342646945,0,0.28941329392557524,Low,0
CUST_03059,3,3,0,57353,28270.772876710223,50.707420925304305,14544,16528.772760662756,-13.646677397296175,14,-17.130304687612483,6.2405485061960775,3,0.5964178125418906,Medium,1
CUST_03060,1,9,8,123691,54538.88256769435,55.907153658961164,7505,8158.870023991597,-8.71245868076745,10,0.49162074303641035,72.43412146462855,1,0.9096172185875157,High,0
CUST_03061,4,8,4,147254,138365.95028651334,6.035863007786993,12511,8108.726756043271,35.187221197000476,-4,43.21605559284552,6.138748379307236,0,0.641211646495182,Medium,0
CUST_03062,1,4,3,111330,75217.95197415088,32.43694244664431,35356,19096.111803945892,45.989049089416525,-4,69.63287205790604,44.389084601607316,4,0.3873382287307525,Low,1
CUST_03063,5,4,0,32821,36198.536614374454,-10.29077911816963,24764,14526.590313718536,41.33988728105905,5,8.856422937292113,17.728445747298228,4,0.28525060299267335,Low,1
CUST_03064,5,9,4,106641,71790.71584530374,32.68000502123598,39117,24404.323970720932,37.61197440826001,-4,-2.330357222640366,69.7274333187751,0,0.5988237236879195,Medium,1
CUST_03065,4,2,0,144069,170230.75497708545,-18.15918412502721,28476,26633.86118230969,6.46909263130464,10,-1.6912345238405244,89.5083743100076,3,0.3500273096159354,Low,1
CUST_03066,4,15,11,146201,90778.69803765579,37.90829198319041,11252,8246.285805489995,26.712710580430187,9,10.007763969000269,15.990720072989086,2,0.4832886364129798,Medium,1
CUST_03067,1,15,14,64155,29739.892006988,53.64368793237004,23775,24837.055283586535,-4.467109499838211,14,-16.88685604976545,66.9485404464726,0,0.7666790075554233,High,1
CUST_03068,1,6,5,64358,29216.47050805845,54.60320316346304,20843,11765.13485200631,43.55354386601588,-2,13.294871467011816,12.410801566699059,0,0.9545718780550818,High,1
CUST_03069,1,11,10,147767,168361.37686298302,-13.937060956088313,40956,47057.03119378803,-14.896550429211915,-3,51.44427185204128,22.05735446905858,1,0.4749634369505218,Medium,0
CUST_03070,1,1,0,161544,172120.58554838735,-6.547185626446879,41015,40872.06143124925,0.348503154335616,14,-9.850263345309282,93.38337819575555,4,0.5747882242599456,Medium,1
CUST_03071,5,6,1,138361,131634.4243164188,4.861612509002685,26968,29141.218597891366,-8.058508594969467,12,46.72991714022072,88.86361694844413,1,0.48262375479491937,Medium,0
CUST_03072,2,12,10,43553,40316.51926131788,7.431131583776363,48688,58767.636790009456,-20.70250737349954,-2,49.98992180593092,71.06474955963171,4,0.8113038780458737,High,1
CUST_03073,5,6,1,133159,123995.62845989574,6.881526250650919,28527,28556.93040508923,-0.10491956774014617,0,-13.428971616994202,52.05681972815168,1,0.4574606736146082,Medium,1
CUST_03074,3,4,1,45547,25122.729948086006,44.84218510969767,41294,30211.334585105644,26.83844000313449,1,52.550787028561686,39.42185699578515,1,0.02780643816391115,Low,1
CUST_03075,5,13,8,45985,25525.34140948049,44.492026944698296,43749,56660.20126222267,-29.511991730605658,7,12.578728222439054,36.6084051542191,4,0.2015325939754501,Low,1
CUST_03076,5,2,0,178259,198980.71090700274,-11.624496326694718,27839,26485.861261778165,4.8605867244578995,2,53.30760026145427,95.81898117112115,3,0.06401982289313723,Low,0
CUST_03077,5,1,0,148844,144697.58629090455,2.785744611200617,42962,45723.69759319834,-6.428233306639215,12,46.73825506652042,88.53289208331759,3,0.8464174632949878,High,1
CUST_03078,5,5,0,57021,64922.949635962184,-13.857963971102198,41710,41609.115108723476,0.24187219198399496,12,13.819419093060219,91.95128890173913,1,0.028328651625896373,Low,0
CUST_03079,4,7,3,132746,157605.579100855,-18.72717754271691,30796,35057.871566265414,-13.839042623280342,-1,31.648544261551187,39.5681134273257,3,0.7834784839519424,High,0
CUST_03080,5,2,0,36985,31869.713606995338,13.830705402202684,17215,22366.950047694398,-29.927098737696184,-7,-3.6438497182196024,85.02342403718369,1,0.8898077932793906,High,0
CUST_03081,3,8,5,22461,19747.148988992612,12.082503054215696,23404,18696.587516358188,20.11370912511456,-4,67.85073021112476,62.178580855107626,4,0.02270409841415344,Low,0
CUST_03082,4,11,7,75749,53979.85938194305,28.73851881616516,31673,32022.607073341987,-1.1038015765541231,-4,31.270452904538395,80.06732152027827,2,0.3365935801894524,Low,0
CUST_03083,4,11,7,58850,27776.764037465447,52.80074080294741,34830,29002.7781949141,16.730467427751652,3,48.95458133205692,58.22432428353565,3,0.1979324185050242,Low,1
CUST_03084,4,8,4,86715,89286.96305149092,-2.965995561887704,23486,12704.073786962535,45.9078864559204,-7,-18.083923061238316,28.0018219074362,0,0.825220382593328,High,0
CUST_03085,3,6,3,164114,129543.34172709874,21.065026915985996,38918,27710.286668131826,28.798276714805937,12,17.514416313886805,69.44109391889361,3,0.980632430624556,High,1
CUST_03086,4,11,7,174924,183953.7071987283,-5.162074500199123,11549,9450.624726964175,18.169324383373667,13,44.443775550931846,5.994228969087965,4,0.36963578260310803,Low,0
CUST_03087,5,5,0,194457,167530.49620890678,13.847022113420044,30562,35360.76428797959,-15.701735121980201,9,45.890308887383085,78.07413927221519,4,0.4249084650640228,Medium,0
CUST_03088,2,3,1,25468,10620.468590916546,58.29877261301812,48418,59570.2683261189,-23.033310599609447,6,-8.286925615666501,31.989279972570262,3,0.39337830332101076,Low,1
CUST_03089,3,2,0,149692,115101.48830124506,23.107789126175707,39295,44199.76664837597,-12.481910289797602,3,35.80702397627452,88.46511975448455,3,0.3247755921051383,Low,1
CUST_03090,5,4,0,187420,207383.15077064116,-10.65155840926324,5711,4149.341960483553,27.34473891641477,-7,28.44056789957645,53.93477216496876,4,0.9450608879291502,High,1
CUST_03091,1,6,5,61037,25085.184180870237,58.901675736241565,19551,24518.427525015028,-25.407536826837646,-4,31.83330706419892,13.933563374027537,0,0.03185890523423118,Low,1
CUST_03092,4,2,0,141715,132966.42475276068,6.173358675679584,23885,12125.189804652578,49.23512746639071,5,-8.354476846365307,83.30117148460647,0,0.7847685265446421,High,0
CUST_03093,2,8,6,191369,211113.68111634935,-10.317596432206551,29090,30617.154196618183,-5.249756605768934,13,53.15122910591269,25.67514276689894,4,0.19686774968543908,Low,1
